"","V1","V2","V3","V4","V5"
"EPS15L1",0.05187910787253,-0.0666761693798895,0.171975353333334,0.190073585625534,0.103072207044943
"ZNF518B",0.0179859944084443,0.00368787890993896,0.149200444838962,0.220422902147974,0.0303824443278233
"BUB1",-0.0630173878646393,-0.10511361621015,0.125765663651472,0.399442087264946,0.326226088813892
"KHDC4",0.0105265327351365,-0.0713743323980457,0.232678682197942,0.011564771669261,-0.0145093884703069
"FAM87B",0.0580951928159535,0.0899585191634038,-0.0960819485240486,-0.00402853156322863,-0.0990975110131319
"CCDC117",0.11068997634988,0.13468469339472,0.144821306353921,-0.0255632208239443,0.0569979065484694
"DPYSL5",-0.0054864958863709,-0.014707284838994,0.47123999077473,0.163592730353906,0.260767571233712
"TOR3A",-0.026484097453352,0.0813302427541845,-0.00664059271216084,0.179508662117653,0.223047048698365
"AIFM1",0.243162540210856,0.00659657458977399,0.312973534405562,0.0029737452943647,0.0557713518753277
"AC097376.3",-0.0331719124637237,-0.0054213491511874,-0.103895407051864,0.0832680556679029,-0.0316110944497434
"JAG1",0.0316135910751313,-0.00415845471221098,0.0677088368441329,0.135890996253592,0.186191755626173
"PSMB3",0.0268417360158586,-0.0109575197603458,0.0226186710369357,-0.0729355868670126,0.000490053370517068
"EIF2D",0.221360278145805,0.0184462397469652,0.263597811878711,0.133989891563124,0.149669114209163
"FBP2",0.0505542522568958,0.0595944267313222,0.174847899804729,-0.10333116975831,-0.0560692062902955
"RIPOR3",0.0589226266775041,-0.0601681007997305,0.0604998657475084,0.0983577789965373,0.0844942156410222
"PINLYP",0.00774976307669699,0.185014499825924,0.0947274764774231,-0.10600008499647,-0.0543195903770324
"GHDC",0.0167917850089594,-0.0126290275753593,0.167677832259506,-0.0688237419855566,-0.0302980910076353
"PPP1R13B",-0.0669628823096995,-0.0598221099320904,-0.0401237034676106,0.101690839811415,0.00824073008823673
"ZNF814",-0.0353988222719845,-0.103992668019774,-0.0836921414375585,0.226991049566477,0.017549783361525
"CCDC22",-0.060649170265202,-0.0545037179027186,-0.0497447097667809,-0.00202655939616299,-0.0152358029696256
"ZCRB1",0.0351171148491472,-0.0761340448686575,0.204076709543073,0.162598476454978,0.0657007032803792
"TMUB1",0.0464342475104351,0.0224705095277373,0.0114687460095035,-0.0192721794335053,-0.0100772173290521
"IGHMBP2",0.161240225102272,0.0922331063442611,0.29623532001979,0.179792913122527,0.290826584599686
"CENPK",-0.0223773495650143,-0.0225143957823722,0.222170930656479,0.603530079845571,0.54792612613073
"CYB5A",0.00484514009522864,0.0174778820126007,0.00559457142532382,0.0039995965518614,-0.0042165251860501
"ITPR3",-0.0541520725538702,-0.0530161097228216,-0.0768791308176387,0.0726972800903682,0.0192932991578003
"LETM2",-0.0474660889524523,-0.0211397347896335,-0.0569351212715291,0.118269445368898,0.053340378620641
"MCTP2",0.253512905624862,0.129692432101709,0.378463917501796,-0.168717206033449,0.123229579258776
"ANAPC16",0.00816181956301526,0.0353952147851992,0.0922614140859409,0.151716883061665,0.0615884516831143
"PRKACB",-0.0850547897944209,-0.0393786594401472,-0.036618801602651,0.336489622275915,0.0216827654604919
"AL355075.1",-0.0393464669378734,-0.0226616794695314,-0.0721733762105402,-0.00322936691430217,0.0305534280955963
"EMC4",-0.0581457583665521,-0.0826092006072651,0.0121194923913565,-0.0113025573847203,0.00691168393993234
"ERGIC3",0.0998344157132325,-0.103075564810838,0.270586602988047,-0.0486947794902113,0.115167569433984
"SETDB1",-0.00864934976193205,0.102534573992733,0.0438019311905315,0.00809794899159069,0.0416109755677154
"AC006145.1",0.0136122042023135,0.0838582593306735,-0.01288227708618,-0.0399988466767483,-0.0138897729089456
"BLMH",0.234424608600044,-0.0129496797294565,0.10277156073441,0.386368651762621,0.223323829063586
"AP002498.1",-0.0274406153430069,-0.0636609524617717,-0.0459148927392422,0.00369709314168602,0.0448346062918296
"FNIP1",0.0147790623896036,0.0454074116062295,-0.016975648892236,-0.0361841851683644,0.00394471274126919
"B4GALT6",0.061990026146052,-0.0602256058609154,0.275463723313731,-0.0578189927729933,0.0667139673180541
"CETN3",0.358983856605652,-0.0218434556511428,0.205560221611247,0.264690808337351,0.333079382076616
"PRMT7",-0.00844457260722174,0.00325254006782036,0.0565274239404688,0.0246426801961621,0.0380630380632959
"SYBU",0.209812162112086,0.00910818835753092,0.464591221106536,-0.109578886715076,0.107247786622184
"SMYD2",0.0745314696546414,-0.0333214775192291,0.107048974640835,0.155973493168616,0.193596030326946
"CCNDBP1",0.0595959112662953,0.128494725673795,0.0326928934426676,-0.0743854582526502,-0.0112759898956403
"METTL3",0.0609037123169923,0.125434667434801,-0.0837655778924814,-0.00309237557370829,-0.0609160704162412
"RPP40",0.0488475745267262,-0.00397934966381535,0.0691827384609477,-0.0592040155556545,-0.0400269066303206
"ATG4A",0.0313504976790599,0.0604906412354149,0.152417979737592,0.236228772180203,0.130899101930217
"ATF4",0.0829270758793942,-0.0907482576968709,0.192792812298838,0.383154637970093,0.318578177180959
"AL354864.1",-0.0056599018889022,0.0325138515518632,-0.0486225292317994,-0.0650646529419906,-0.0555883502795511
"AQR",0.00392870185534249,-0.0639950787717009,0.220379869359982,0.116214291948209,0.0760546305686487
"MARF1",0.0639229891004675,0.116560808517275,-0.0155551433987008,0.132593031019502,0.12676659820302
"PRR26",0.0965963394530794,0.070412534404902,0.0481494107462833,-0.106125570831215,-0.0411014376882651
"LPIN3",-0.0867424407384765,0.0441360361510407,-0.097069620777819,0.252655499950848,0.000309108103718182
"AL161747.2",-0.0438490480130862,-0.0575455614532968,-0.0703654457148462,0.00248055172786617,-0.0518842917089496
"BMP2K",-0.0245609456153366,0.0171303767689915,-0.0493887542699835,-0.00895238689171012,-0.080527427704309
"C9orf163",-0.0574383021600756,0.013396101636346,-0.0927259453504747,0.0895876251552259,0.0271139078926172
"NR4A1",-0.0478750929927108,-0.0209706702704616,-0.14351273576578,0.175715251027794,0.0232059350089955
"DUSP16",0.0229724952873368,-0.101544662856472,0.12417667589531,0.127478464568324,-0.0126342521021814
"SUCLG1",0.037224432407585,-0.0477466679840478,0.111212637267604,-0.0134295108589558,-0.00819133130089699
"RBBP9",0.0897332577643997,0.00855328946104264,0.24553295324083,0.485461594386956,0.351779821612706
"PHF19",-5.8476302608192e-05,0.0309278048420626,-0.0178789076028934,0.0385059659084182,-0.0201295541706199
"AC004982.2",0.0141294477460773,0.0950252324485067,0.0186187148352327,0.0151232283258931,0.0210646060693409
"SIVA1",-0.0494505051111575,-0.105086053363705,0.0460212029395632,0.0493552472792753,-0.00568630954785142
"SPIN4-AS1",-0.0399561044875226,-0.0321847008431759,0.0479321401716141,0.0168173830034922,0.0537442782040539
"COQ4",0.00631163012231242,-0.0425642213999759,0.00936334529151945,-0.0393215242354982,-0.0405582670344988
"ACTN1",0.0574227715866612,0.0233467072804629,0.000139281627010907,0.235236855187423,0.149866624891026
"MBIP",0.0650827584119128,-0.0619441848896942,0.256477963984078,0.2673950706211,0.143243072827091
"C6orf89",0.0418490812427578,0.00512438000258807,0.126275892458045,0.0799838999018232,0.0573685436275381
"AP001046.1",-0.0775043610862959,-0.0438685331032505,-0.0718231959968288,0.021694143985294,-0.0253491891580757
"FAM117B",0.0773404200363618,0.0118270610022294,0.0690959905654615,-0.0642176320679988,-0.0545454142199439
"AL021918.4",-0.0708056715266396,-0.0682822458489004,0.0319129803071435,0.0292974324135878,0.0526165051075918
"HMGXB4",0.0530514216557127,0.0612277509991586,0.0517852645337696,0.0419251496472666,0.0392937955021771
"VPS36",0.338666944410453,0.32937714879629,0.76446181759338,-0.207357984044193,0.11289469386234
"KIAA1958",0.0592397905568949,0.0499267566026942,0.172284643011803,-0.0663106393291395,-0.0406472928376245
"AL354956.1",-0.00771795344697998,0.0325821452993486,-0.0318929601967589,-0.0532983457230022,-0.00307239849059556
"SRP54",0.103655817780926,-0.168337560706236,0.36546359587339,0.201213799459249,0.357629083175672
"MLLT6",0.0470275375910479,-0.0779697524426997,0.222655293561459,0.0805423484411103,0.0491711268038765
"CEP290",-0.00701984626591406,0.0575450198273459,0.076999316043859,-0.0547544450180381,0.0798757080824629
"NUCB1-AS1",-0.0687236830477589,-0.0212054294068377,-0.0749242466259374,0.0746559884708746,-0.00689191432753924
"ZNF827",0.158829631059157,-0.0590681076695135,0.158592881466745,0.0250039373303243,0.0867244706939261
"QARS",0.0458158650640425,0.0696850873097927,0.0419125536581275,-0.000187480930377369,-0.016617017135302
"GLE1",0.0586287027722141,-0.108677884142566,0.225355375809345,0.188855588858533,0.164955536173781
"AC084125.4",-0.026457426972574,-0.00456693492581499,-0.0257456563856904,-0.0713643832165506,-0.0418538046101044
"USP6NL",0.0684719496093565,0.127849456150985,-0.0138275630445068,0.238058378320499,0.103410154237559
"CAMTA1",0.062387857705935,0.0914109038268594,-0.046673604924196,0.423414928771936,0.147217626242962
"AKAP8",-0.0815658606943238,-0.0852893680103758,-0.030654869437769,0.271415701126828,0.14386800331617
"NSFL1C",0.0111185376033861,-0.0989147259379384,0.106448637733297,0.245818029833713,0.198679519451542
"AC002398.1",-0.0108331799205311,-0.00626387645304729,-0.0615847462570003,0.0187595452313141,0.023181331224454
"DPP8",0.129521579181393,0.0320276401351053,0.270992014763865,0.0845748727978329,0.309388338573747
"ZBTB26",0.0692828097149617,0.049413826761455,0.107098434335019,0.0856807630629798,-0.016704602597195
"RASSF6",0.0984834111895026,0.0334139739984608,0.340719368519067,-0.035783442297998,0.091332675509838
"GBA2",0.00558483793932831,-0.0180217938145324,0.199769484287141,0.0493049967576129,0.166183761553492
"SDHA",0.0827307268304079,-0.0348385443983117,0.245511311539107,0.17910169447285,0.239974627173682
"NABP1",0.102713456022546,0.0248111967538546,0.128492831512764,-0.000729212189532924,-0.04409645297115
"ITPA",0.0390520902652327,-0.0710784442217874,0.0749333685433529,-0.0588949585477095,-0.0229425370248304
"MPV17L2",0.031076845611511,0.0657358734269801,0.00897760218360069,-0.0800967386974084,-0.0679331518526924
"AC066612.2",0.0781170938188506,0.16538416207228,-0.00653571687599436,-0.109383756503406,-0.0249699518607079
"AC008635.1",-0.00435642821446776,0.0213177730929702,-0.0696012160133105,-0.0534160047023209,-0.0559940751026016
"PGM2",0.408882944447714,0.183103486663121,0.495086325732409,-0.132504285012723,0.208390896855153
"ILF3-DT",0.244202026095792,0.0590555789012208,0.160296017426398,-0.0612752613371394,0.0455840583193731
"TMEM35B",0.039238542819385,0.0244409914347343,-0.114159023629911,0.138688495358133,0.0145720273573404
"MICOS10",-0.0495057320386173,-0.0483008341568966,-0.0443209189347673,0.0353500752954093,-0.0751231218416359
"MTR",0.125688845879527,-0.1187965680796,0.335498849212258,0.119775629178098,0.114448476228799
"PLRG1",0.102258350439572,0.118835153426141,0.177119027396189,-0.0987950801158737,-0.0307961752979212
"LINC01231",-0.104923315270961,-0.0739112046382918,-0.0502631897454373,0.0803268479181706,0.0285598041129649
"FREM2",0.195381965113891,0.118147564807521,0.154552221770344,-0.0430994120312567,0.0232589139656511
"RHOJ",0.00198188152565268,0.0489130898619171,-0.0684220733157654,0.140745520815543,0.0405543617023191
"C6orf47",0.109636729459065,0.109759787839821,0.228322177330165,0.141118117987893,0.0401706059843337
"PPP2R1B",0.101267215626807,0.175694781606401,-0.111177908736194,0.341421069330208,-0.0189970807853249
"PAWR",0.235264911835438,0.0317869270974958,0.465448725826549,0.0742486647949108,0.312014230704224
"MRPS35",0.313567625751819,0.0537116289998991,0.559927650949789,-0.159207255391902,0.133968059896435
"MYO5B",-0.0903592697351425,-0.114358267974516,0.0157069709622633,0.366210993559506,0.15970149394068
"AC105020.2",-0.0358558108673325,-0.0418874215939743,-0.00871796138618283,-0.0725951303009943,-0.0520939958464528
"FIGNL1",-0.0259914449188244,-0.030781584468324,0.247644877160163,0.32000091655517,0.280252754900563
"FAM49B",0.200169179635477,-0.127531054463752,0.489797372192264,0.1986231181645,0.276409001627103
"FLOT1",0.137916493280991,-0.0556563363483069,0.295116453729048,0.0950641483899234,0.279257304970864
"PCNX4",0.0042920362111372,0.0526310687428465,0.0208443213446896,0.128991759552464,0.054295666369636
"LDLRAD2",-0.0650003559846823,0.00642490709672667,-0.0751723982536233,0.038743068621747,0.0175970445386673
"EDEM3",0.0927534480478771,0.0127475403390949,0.115970640994334,0.129453009956917,0.125869442850972
"SMDT1",0.127497889457648,0.0919146790273515,0.22154686153852,-0.0356482592027481,0.181735935896493
"RB1CC1",0.07767420810798,0.0325570150118849,0.0887330899014046,0.0929355346979064,0.0271518558205145
"AL356488.3",-0.0188606110261962,0.0211234313882957,-0.0606195106890748,0.0550505739183213,0.0446481084087864
"FGF14",-0.0701234915163638,-0.064526434063399,0.105316514665686,0.32093141206341,0.32187335358008
"RABIF",0.00801347736399722,-0.133217986645394,0.0484119713860981,0.0799503720805664,0.0913084220535436
"GCH1",-0.00118407588180396,-0.119104219193946,0.0417381868466413,0.0656460178195578,-0.016003593925339
"RRP12",0.136195406036541,0.056795444732602,0.193840836831216,-0.0801371523725694,0.0219768718365897
"SCAMP1",-0.0156331306020207,0.00116963343642705,-0.0472209705492,0.210763985807558,0.0510364311198486
"MARC2",0.0871754082834552,0.0140066258290025,0.0299007954510993,-0.04892162704906,-0.0226869002337469
"TMEM41A",0.323970747147255,0.0232671048285306,0.0728115391234284,0.448406733120798,0.333207479892059
"ATP11B",0.142144995789113,0.0122549901884502,0.276560659337628,0.0855161513433196,0.0750502292831887
"YPEL3",-0.0466021757162305,-0.0441464934264241,0.0433736918211911,-0.03509461156319,0.0493667558287592
"AC009779.2",-0.0143484073104528,0.108343752962441,-0.142604549623593,0.010025530341106,-0.0518037808800038
"ANGPT2",-0.051691492874469,0.0694180325873986,-0.133621746649894,0.0778520846783612,0.0213607351367007
"ZNF8",0.0422611053382755,0.0203355007867436,0.0444311372118767,0.302697214933216,0.0354943841100395
"RAB6B",-0.00506883510671812,0.00512485746190406,0.0995324408025967,0.00606498690162325,0.0644752414659896
"TBC1D22B",-0.0194228997369031,0.0239688448551615,0.0564372482983977,0.0733240172871402,0.00973805265560578
"SEC23IP",0.167845208888765,-0.0944518470826621,0.362362085968751,0.20194262063122,0.0141732083290451
"KDM2B",0.0101731560170197,-0.0468671538406836,0.0503628875370325,0.0579781576594159,0.0456903541307928
"PHF10",0.0617403413068997,0.108682042415618,0.0840577148707938,-0.0543672552993566,0.0181816617373838
"AL109824.1",-0.0182672032031226,-0.0365798356062561,-0.0609977687785588,-0.0125816591044346,-0.0255825443669552
"PDK4",0.0283338419366308,-0.0123291631139894,-0.0253435792034671,0.289872888767013,0.184350255331656
"EMSY",0.069382752201486,0.101384069569054,-0.0257583743536323,0.286792930993352,0.223132055717798
"RNF169",-0.0293996298155686,-0.0611892278131517,-0.0339938781259465,-0.0013621024860304,-0.0495069715507623
"LMAN2",0.106244372070325,-0.0199519930243015,0.183277034958582,0.0393746033560429,0.0784401220689985
"STX7",0.191042360162403,0.0282017620474681,0.17415920440521,0.16408631583789,0.159196829423229
"MCMBP",0.0812541409147697,0.0378525076607336,0.289859314755016,-0.0642594761879144,-0.0386141975589062
"SLC25A13",0.10244426284821,0.173171382303462,0.249946782986302,0.11269930032395,0.0456781951759721
"TUT1",-0.0187384626070778,-0.0564658190150151,-0.0156189927421069,-0.0651064316255584,-0.0485217733066137
"PCSK7",0.0353101874319858,0.0226776167633704,0.02882361470753,-0.0635099980853422,-0.0141439011504889
"FAM91A1",0.282786290946354,0.0747359406984021,0.225136049753061,-0.0325069993575458,0.138470210447921
"AP000692.2",-0.0164942797844885,0.012398417652487,0.0306761847342488,-0.0517944688968936,-0.049322668455754
"DEGS1",0.193003520753112,0.0446999656381568,0.175233967740586,0.121931681124006,0.179589567705106
"SNRPB2",-0.00218362282536021,0.011733044591163,0.12124754548627,0.118579603279739,0.00239659835702483
"TIMM50",0.132787818122547,-0.0264072659607963,0.189207990096589,0.0372675234509144,0.0986375389565184
"AL121832.2",0.00278885073822551,-0.0478536717136574,-0.0523680693677686,0.0856017023471875,-0.0561619442241582
"AC012170.2",-0.0361241741924992,0.108303034295416,-0.200105170631768,0.119635891103016,-0.0196213855089592
"SULF2",-0.0856195342334296,0.064141439451166,-0.0990000387736512,0.263344201735277,0.0521061719464736
"DOCK8-AS1",-0.0691676475464828,-0.035190586086968,-0.0715903213811438,0.0290526333476861,0.0210204525958682
"ELMO2",0.0585011345266654,0.12783035967642,-0.149571404642609,0.205409237087145,-0.0283723180526098
"CD302",-0.0120641378021585,0.0819064171488614,-0.098343567045813,0.0555713642056972,-0.0607775644953176
"RPA1",0.0210436877871943,0.0271042020719231,0.0592519398737999,0.23319259042027,0.110021162637569
"THAP2",0.0836551018155133,-0.0743397311515944,-0.0937498843527288,0.545680570221137,0.108689171685828
"MRPL20",-0.0614741378411403,-0.0538614923048777,0.00894306862068436,0.0924492546801947,-0.0434677276334533
"PCGF5",0.0590147561612247,0.0428191619122123,0.071713262240344,0.0232669460356469,-0.0697976170196428
"GNL3",0.174325964639647,-0.0653796178348304,0.493871143019653,-0.0296916747536318,0.0592781529369639
"HBS1L",0.229030404822887,0.0686067436680645,0.160104956574041,0.0290066652085005,0.119658077235625
"PLAA",0.00263675206447431,-0.0494090916601489,0.25867846189006,0.102924206493814,0.111134127147104
"TBC1D24",0.0304668744225673,0.0105902543109752,0.04428900346946,-0.0332402762161611,-0.0108869047354173
"STRIP2",0.0957334466163813,0.110688968082117,0.102026453445857,0.204874599417694,0.223619361282349
"MEIS2",-0.0997114447100612,-0.0593571968452199,-0.00194789005505144,0.334381152717459,0.0852223870651512
"CDH7",0.0818723331279188,-0.0917079054546651,0.29965911934985,-0.0506805135249055,0.0452313829579338
"UPF3A",0.0375382527504077,-0.0255772293477516,-0.0045774628467668,0.00689110642088985,0.0179719584434448
"IREB2",0.0553878134017152,-0.0609219123898402,0.19267178238975,0.0878279817592686,0.0260851500132675
"LARGE2",0.170399059670127,0.0464361318973172,0.257342130149329,-0.0748323888030591,-0.0434831187060055
"SERTAD4",-0.0719974559932875,-0.0502410220993347,-0.032048429878954,0.0956795636370573,0.0954034248547629
"AC131009.1",0.0166184128381808,0.0789301348375503,-0.065400797950709,-0.0789896755851347,-0.0685577196803063
"ESRP1",0.0626888090748539,0.0818747885650212,0.309709657529346,0.0495523572935788,0.141671201705872
"PANK3",0.146831132996977,0.126133642934642,0.0477394383217649,0.095697034715449,0.0836055069196839
"TMEM159",-0.112736707372,-0.0121516772768335,-0.0942822478623777,0.282976407146508,0.0448920238365774
"GNAQ",-0.0300042855913895,-0.0996937414958115,-0.0250698888898504,0.167541892705588,0.0201043905125133
"BRINP2",-0.0467572017908931,-0.0609513192154965,-0.166773033847399,0.536867471413343,0.158537207759721
"SLU7",0.173750719513706,-0.0614200777329266,0.717309166261228,0.311351185303987,0.151768218415224
"BCORL1",-0.0164257745699652,-0.0817373436453589,0.00860683396447491,0.0301370511628865,-0.00750715633064551
"PSMD14",0.187586152801494,-0.0291533285856748,0.369481738386705,0.124783749880568,0.126453491617705
"TMED7",0.0727133866160923,0.192440971350704,0.220031553534219,0.221943654499762,0.075237483602764
"AC021701.1",-0.0715493334835362,-0.0693947147823368,0.0141624794423339,0.061369341149544,0.0732141716468732
"TMEM267",0.137144040342986,-0.143467829412535,0.348539176659458,0.342752089083907,0.264374711090215
"FAM162A",0.128512374905366,0.0148721276321701,0.204109931712771,-0.10181482459633,-0.012093694750603
"AC027290.1",-0.0173124786474927,0.0460680588152449,-0.0488504637516489,0.0361764783288784,-0.0129373216148579
"AL050331.2",0.0673608801915679,0.134987326026558,0.136802776948849,-0.0829676342657536,-0.0584343536742873
"IPP",0.0307116021523575,-0.0106918839534863,0.111267603289372,-0.0726631281018828,0.0210303438982867
"ARL13B",-0.0249684467009486,0.0142026938261899,-0.0425204596363496,-0.0418342203864103,-0.00397033148757803
"JADE3",0.0316029738586947,0.0243300327478992,0.237362365158281,0.230661068554771,0.206140099603357
"RCL1",0.285275664088604,0.0771030861446678,0.131885662742805,0.123725243655593,0.0896329962820296
"SEZ6",0.272644084176289,0.0842474825078701,0.332292547912337,-0.175678845811854,0.255318643915687
"HCRTR1",-0.0810630565784917,-0.0269114231436611,-0.0669095795286717,0.167084291899935,0.089105394322149
"CDC14B",-0.0725597684698662,-0.0106526007886793,-0.0685685329542767,-0.00721086174634163,-0.00171562500641403
"ZADH2",0.196086743630284,0.0764818938619384,0.171289380835091,0.0670604240267607,0.177083390498153
"MGST3",-0.032143956106046,0.0910763247872008,-0.0726765205031145,0.0406379874651288,0.0111224982984517
"ZNF337",0.00518033904826701,-0.0227018973971661,0.0669491370976278,-0.00319095823678506,0.0365732150901688
"DLX6-AS1",0.119249645498153,0.153377264815554,0.249208878350034,-0.0826747196800458,-0.0177634043411436
"GPRC5D",-0.0101050528219496,0.0321995745990071,0.0296748896264777,-0.0298124172592106,-0.0168051005854177
"ASB16",-0.065799823904724,0.01796441585196,-0.0250060128756743,-0.059929122079055,-0.0221419822378497
"ERC2",-0.0245917186699044,0.123824427138466,-0.133234547626376,0.258469872762304,0.0326742759275599
"PAPOLG",0.0642371240370326,0.0986981363912771,0.189375053761659,-0.0359246506817836,-0.0295203250908672
"NDE1",0.0372227293189159,0.221340541445805,0.076764181227272,0.177686357687843,0.319945182242332
"GLO1",0.0785825512396013,0.0212045096834962,0.0792991922979784,0.207402788912378,0.100606175700036
"SLC49A3",-0.0380562029895402,-0.0208334915860277,0.0619565244297254,-0.068813544429414,-0.0258368898613922
"AC046134.2",-0.0219748696203519,-0.0162032789291742,-0.0457138234682328,0.0633040945583347,-0.00664811743749169
"AASDH",-0.0472951999608767,-0.0103578186436107,-0.097052391969736,-0.0298383316799385,-0.0543451100988845
"AP000331.1",-0.1217376698632,-0.114646938313365,-0.00727631029532873,0.250085467341598,0.133868761376762
"DHX16",0.103290944764903,-0.0192891491411802,0.22089825583286,0.0578401338408302,0.0788800943575427
"KCNH7",0.0490821875327459,-0.112868839659781,0.131139613947775,0.386044441364073,0.0689779828085931
"LRRC57",-0.0194837594898176,0.0200164178888731,-0.0995741416993806,-0.00426378701317353,-0.0557675059644896
"AC007938.3",-0.0580368277493,-0.0487394387255907,-0.0263533893502929,-0.000821669047253851,-0.0564001861151907
"PPP2R5A",-0.0498888959440206,-0.0458441310948366,-0.0212555569117532,0.173348424449795,0.193746772191384
"UBP1",0.0220391414920902,-0.0442281267100173,0.28116539419637,0.00239327936573788,0.0464349452281137
"PNMA1",-0.0495418387248042,-0.0702716037528176,-0.0211007070600631,0.137590658298997,0.0799376058897965
"TSPYL4",0.0288578843840959,0.0187794870948044,0.109410211639964,-0.0121381791865422,0.0692587842014963
"LONRF1",-0.0176382747478497,-0.0653841431110825,0.0416683350922335,0.05770689290783,0.0181524952498096
"AIP",-0.00453876111968847,-0.0528899763645473,0.060482896674455,0.112764167207918,0.0444884969937693
"MKRN2",-0.0560134437673801,-0.0707477628604412,-0.0133201920686428,0.168287784383142,-0.0114421267817262
"AL441883.1",0.0447889341444752,0.19123316958869,-0.0979306558026776,0.0120408904635684,-0.0339589546502894
"MYO9A",-0.0345145048440804,-0.0611928331528683,0.0770021212343607,0.0273419713598386,0.0801723852674928
"GRIA1",-0.0843955502860094,-0.0612973420795046,-0.0793367277584041,0.167653675682902,-0.0109939034527584
"AC009087.1",0.00163374901418169,-0.0235656047740793,0.0279255172757225,-0.0368294124189345,-0.0534598924422093
"OR51G2",-0.00960015463477575,0.00740019085693506,0.060751884608873,-0.0527590046956879,-0.0447289100119256
"DDX19A",0.251121876448947,-0.0129731833638408,0.523958139856825,-0.147121375565907,0.00866316472569814
"PSMD9",0.0129944151476197,-0.0726802017718499,0.0880033526687494,-0.0229308476160405,0.000919169397470094
"COX6A1",0.00366617680860355,-0.0388850906054619,-0.0136851558842456,-0.0626180472799488,-0.0161457739116661
"DUSP1",-0.0539144586680768,0.0120751739154125,-0.114824388665282,0.430707397845048,0.0730019434735228
"ANAPC5",0.197831797881562,-0.00408805461863435,0.257798173577733,0.114435337968339,0.190284912253589
"ITSN1",0.0121633681311938,-0.0185968771098431,0.114540675054403,0.165399051562022,0.0507640196990751
"E2F4",0.231269482569085,-0.0455171899679384,0.266844689187421,0.111343502773499,0.0684948373370435
"DCBLD1",0.123584495561823,-0.012731766390959,0.502862137143107,-0.157828685171742,0.202603400714717
"AC010542.2",0.0124982769947524,0.0784833497078259,-0.0541719010643872,-0.0757845110964513,0.00620193751060942
"SYP",0.164868598846863,-0.0581363792881143,0.318797295466147,0.138748209587212,0.0612448311627825
"ACVR2B",-0.0245028361302487,-0.00964370845826794,0.0378147854893616,0.214022939908508,0.174026836727359
"SLC52A2",-0.04271452769267,-0.0392983092064723,-0.0365512113498163,-0.0698295014462092,-0.05996555749423
"DDX42",0.0508901262921433,0.0464356474355416,0.127161457330635,-0.052107457135898,0.0105005259943921
"GTF3C2-AS1",-0.0021364812742865,-0.00408217461507476,-0.0488382595499861,0.0266952265341814,-0.0202101078614316
"RAB3C",0.102118650653377,-0.081579607478726,0.278147259562408,-0.0163959314845835,0.101885383647503
"GAB2",-0.0280086678879663,0.0688437728532459,0.0268700040617841,0.229738577419418,0.171235160604421
"KYAT3",-0.016560537715018,0.0655076319989783,-0.0431133958541016,0.475561624534555,0.305598914689223
"FLCN",0.033892126495906,-0.00824342464821171,0.0652128360706907,0.115461040989457,0.0368233633381072
"DCHS1",0.0767836888359047,0.031530776568687,0.090906148845554,0.0592101391805783,0.0135176639626363
"STMP1",0.40131697318312,0.0537507093316792,0.150700639817242,0.494722069127208,0.431621906010356
"RPL6",0.275186650924639,0.0242247021355468,0.408858101975177,-0.0209291632976586,0.0739034543566452
"SMIM26",-0.032241378964428,0.00960859712494541,-0.0422527496789345,0.123241183388729,0.063624269837837
"PMAIP1",-0.0574456503688772,-0.0546242653741502,-0.0171799836848769,0.046629506726509,-0.00431311444166962
"URB2",0.305430236556592,-0.0250200374624026,0.148888852115058,0.0417316790014336,0.0314847428952682
"ENOX1-AS1",-0.020065281066863,0.0207051543891243,0.0161166478235839,-0.102613793521659,-0.0395772646166367
"SNX13",0.0606664622461275,0.0744844941450205,0.0127082404517899,-0.00258517020873292,0.0230832660608789
"CCDC15",-0.109124815843093,-0.0184450420220397,3.18527162517827e-05,0.114706310202588,0.171733433997984
"PREPL",0.16199938138821,0.298348222305024,0.151921290022604,0.149866585223268,0.10781607624702
"PYURF",0.103974390739253,0.0254261979661724,0.153907310130211,0.242382366512975,0.15159477281051
"B3GALNT1",0.069985760093523,0.0317932791208791,0.101241961739909,0.109399161157722,0.168878494113068
"TOMM6",0.16243971921507,0.12548927710987,0.0650468645004924,-0.0871023950702713,0.0687985010378769
"NLRC3",-0.0260871901637525,-0.00626823099746592,-0.051743444742967,-0.0655631764713921,-0.0792897500295703
"IQCB1",-0.0592167021499826,-0.0456731652963814,0.209442941024037,0.214792350611524,0.133798762694518
"CARD8",-0.0274348111213869,0.0261320275390447,-0.0705039738767179,0.062884993517233,0.0109724406802386
"AL158206.1",0.0636557303621389,0.0424869165664373,-0.0418868716858232,0.0345454726337063,-0.00710857897718357
"ASAH2B",-0.0459857725069015,-0.0317651571806961,-0.0198616735387388,-0.0422058759789617,-0.0448592826560492
"DYNC1LI2",0.133415526533064,-0.0745004980907557,0.218304279302514,0.28547634229198,0.277502917873714
"FIBIN",-0.0488748322721862,-0.0414442110812609,-0.0548499956322532,-0.0127422778967743,-0.00805970596283155
"WDR38",0.0430854968941996,0.0112227836984499,0.0618063886160248,-0.0974244141761166,-0.0474116664776455
"CMAS",-0.0250940418749609,-0.151033349359458,0.308457589503564,0.0762205424900859,0.12826827896803
"TTC28",0.0464918180425588,0.108223774576769,0.0549712266701242,0.0858535158486387,-0.0186805331298023
